Target_genes,Score
Mtor,37.406977000000005
Eya2,37.406977000000005
Erlin2,37.406977000000005
Gpsm1,37.395348999999996
Ahcyl1,37.395348999999996
Sorl1,37.372093
Rptor,37.372093
Llgl1,37.372093
Il12rb1,37.372093
Ifi27,37.360465000000005
Btn1a1,37.360465000000005
Son,37.348836999999996
Khdrbs1,37.348836999999996
Gm36712,37.348836999999996
Gart,37.348836999999996
Tmprss4,37.337209
Slc31a1,37.325581
Foxq1,37.325581
Fkbp15,37.325581
Ccpg1os,37.325581
Ccpg1,37.325581
Myl12a,37.313953000000005
Gm10509,37.313953000000005
Mllt10,37.302326
Tuft1,37.279070000000004
Rpl21,37.279070000000004
Lypla1,37.279070000000004
Ttc39a,37.232558000000004
Pck1,37.232558000000004
Tekt2,37.220929999999996
Adprhl2,37.220929999999996
Imp3,37.209302
Ccdc88c,37.209302
Tph2,37.197674
Elac2,37.186046999999995
Srfbp1,37.174419
Mllt11,37.174419
Cdc42se1,37.174419
Zfp383,37.162791
Zfp27,37.162791
Senp1,37.162791
Lrrc8a,37.162791
Hinfp,37.162791
Mphosph10,37.151163000000004
Mcee,37.151163000000004
Insig2,37.151163000000004
Pum2,37.139534999999995
Ifi213,37.139534999999995
Fastkd1,37.139534999999995
Ankrd46,37.139534999999995
Slc25a47,37.127907
Inip,37.127907
Snx5,37.116279
Mgme1,37.116279
Med16,37.116279
Mtmr11,37.104651000000004
Mterf1a,37.093022999999995
Rpgrip1,37.081395
Mrps23,37.081395
Kcnk6,37.069767
Snx15,37.05814
Pram1,37.05814
Large1,37.05814
Vps45,37.046512
Ppp4r3a,37.046512
Zfp428,37.034884000000005
Zfp119a,37.034884000000005
Tmem234,37.034884000000005
Rhebl1,37.034884000000005
Ikbip,37.034884000000005
Gipr,37.034884000000005
Eif3i,37.034884000000005
Apaf1,37.034884000000005
Maml2,37.023255999999996
Ddost,37.023255999999996
Cxcl1,37.023255999999996
Clca3a2,37.023255999999996
Zfp654,37.011628
Cggbp1,37.011628
Car13,37.011628
Sap30l,37.0
Ylpm1,36.976744000000004
Armc12,36.976744000000004
Tmem242,36.953488
Itgae,36.953488
Lsm14a,36.94186
Ifi204,36.94186
Triap1,36.895348999999996
Rtf1,36.895348999999996
Nuak1,36.895348999999996
Kpna4,36.895348999999996
Gatc,36.895348999999996
Atf2,36.895348999999996
Gtf3c2,36.883721
Srd5a3,36.872093
Slamf7,36.872093
Axdnd1,36.872093
Nek6,36.860465000000005
Mrpl4,36.860465000000005
Lyrm7,36.860465000000005
Creb5,36.860465000000005
Wfs1,36.848836999999996
Rplp2,36.848836999999996
Rpl30,36.848836999999996
Ppp1cb,36.837209
Rfesd,36.825581
Il9,36.825581
Hes6,36.825581
Klhl18,36.802326
Kif9,36.802326
Yjefn3,36.790698
Ube2q1,36.790698
Il10ra,36.790698
Dennd4c,36.790698
Chrnb2,36.790698
Vps36,36.779070000000004
Tmc5,36.779070000000004
Rbm14,36.779070000000004
Gm21992,36.779070000000004
Gab2,36.779070000000004
Ckap2,36.779070000000004
Slc34a1,36.767441999999996
Rrh,36.767441999999996
Slc19a2,36.755814
Rab3il1,36.755814
Vim,36.744186
Pmp2,36.744186
Jag1,36.744186
Selenof,36.732558000000004
Hs2st1,36.732558000000004
Gal3st4,36.732558000000004
Cspg4,36.732558000000004
Boc,36.732558000000004
Sema7a,36.697674
Gpt2,36.697674
Frat1,36.686046999999995
Sar1a,36.674419
Map3k3,36.662791
Eid1,36.662791
Sacm1l,36.651163000000004
Acp5,36.651163000000004
Hnrnpc,36.639534999999995
Gpr180,36.639534999999995
Cwc25,36.639534999999995
Tmem51,36.616279
Itgav,36.616279
Tcf3,36.604651000000004
Dhx8,36.604651000000004
Tyw1,36.581395
Trim69,36.581395
Tmed3,36.581395
Sbds,36.581395
Nans,36.581395
Il1rap,36.581395
Fsbp,36.581395
Rsph1,36.569767
Rpl37a,36.569767
Snx11,36.546512
Ankrd44,36.546512
Rbm33,36.534884000000005
Hdac1,36.534884000000005
Tex44,36.523255999999996
Gk,36.511628
Rhbdd3,36.5
Pcmtd1,36.5
Ewsr1,36.5
Arl11,36.5
Slc30a9,36.488372
Rpl31,36.488372
R3hdm2,36.488372
Tgfbr3,36.476744000000004
Inhbc,36.465115999999995
Abhd14b,36.453488
Igf1r,36.418605
Anapc1,36.418605
Kyat3,36.406977000000005
Cand1,36.395348999999996
Nrd1,36.383721
Tex13c1,36.372093
Psmc3ip,36.372093
Kdm3b,36.372093
Tmem165,36.360465000000005
Tbccd1,36.360465000000005
Sytl3,36.360465000000005
Rps15a,36.360465000000005
Dnajb11,36.360465000000005
Nek11,36.348836999999996
Aste1,36.348836999999996
Rnf14,36.337209
Rhpn2,36.337209
Prrt3,36.302326
Rnf216,36.290698
Nkain2,36.290698
Dhx16,36.290698
Pwwp2b,36.279070000000004
Zfp868,36.267441999999996
Taf1c,36.267441999999996
Taar7a,36.267441999999996
Taar6,36.267441999999996
Chrac1,36.267441999999996
Adad2,36.267441999999996
Zkscan1,36.255814
H2-T-ps,36.255814
Relt,36.244186
Dip2b,36.244186
Pik3cg,36.232558000000004
Nsun3,36.232558000000004
Cs,36.232558000000004
Aasdh,36.232558000000004
Dact2,36.220929999999996
Zc3h15,36.209302
Dntt,36.209302
Smg8,36.197674
Mpp2,36.197674
Cdipt,36.197674
Uvrag,36.174419
Prmt9,36.174419
Eif2s1,36.174419
Atp6v1d,36.174419
Rmnd1,36.162791
Psmd9,36.162791
Celf2,36.162791
Armt1,36.162791
Nol4l,36.151163000000004
Tardbp,36.139534999999995
Irx5,36.116279
Cox6a1,36.116279
Yod1,36.104651000000004
Prrg2,36.104651000000004
Nosip,36.104651000000004
Pdp2,36.081395
Med23,36.069767
Pld1,36.05814
Clec2g,36.046512
Ccdc14,36.023255999999996
Oxa1l,36.011628
Fosl1,36.011628
Rmi1,36.0
Hnrnpk,36.0
Akr1a1,35.988372
Prph2,35.976744000000004
Plcxd2,35.953488
Fah,35.953488
Cep164,35.953488
Tspan31,35.94186
Pkib,35.94186
Zfp511,35.918605
Tubgcp2,35.918605
Tmc8,35.906977000000005
Mterf4,35.906977000000005
Prr29,35.895348999999996
Prkch,35.895348999999996
Laptm5,35.895348999999996
Icam2,35.895348999999996
Osbp,35.883721
Washc2,35.872093
Eed,35.872093
C4b,35.860465000000005
Prxl2a,35.837209
Txnl1,35.825581
Tgds,35.825581
Msra,35.825581
Tpk1,35.802326
Sec63,35.732558000000004
Rasl10a,35.732558000000004
Gas2l1,35.732558000000004
Ak2,35.732558000000004
Zfp362,35.720929999999996
Ranbp3l,35.709302
Dennd6a,35.709302
Phldb1,35.697674
Pigw,35.662791
Trp53i13,35.651163000000004
Mrps2,35.651163000000004
Ints8,35.651163000000004
Dctn6,35.651163000000004
Abhd15,35.651163000000004
1700007K13Rik,35.651163000000004
Rpn1,35.639534999999995
Flywch2,35.639534999999995
Entpd7,35.639534999999995
Rad1,35.627907
Rab8a,35.627907
Map4,35.627907
Kmt2d,35.627907
Brix1,35.627907
Kcnh6,35.604651000000004
Gdpd5,35.604651000000004
Ppa1,35.593022999999995
Tmco1,35.581395
Cdkl2,35.581395
Wdr83os,35.569767
Wdr83,35.569767
Wbp2,35.569767
Tbrg4,35.569767
Tmem240,35.55814
P2rx7,35.55814
Tma16,35.546512
Hdac6,35.534884000000005
1700102P08Rik,35.534884000000005
Lcat,35.523255999999996
Cenps,35.5
6030468B19Rik,35.5
Nrl,35.476744000000004
St8sia5,35.453488
Srpk1,35.453488
Plekhb2,35.453488
Fam168b,35.453488
Fcgr1,35.44186
Vdac1,35.430233
Cd52,35.430233
Snrnp27,35.406977000000005
Sash1,35.406977000000005
Lhx1,35.406977000000005
Mterf1b,35.383721
Calm3,35.383721
Fcgr2b,35.360465000000005
Azi2,35.360465000000005
Psors1c2,35.337209
Wdr76,35.325581
Mfap1a,35.325581
Pex16,35.302326
Large2,35.302326
Cxcl10,35.302326
1110002E22Rik,35.302326
Ubqln4,35.290698
Rab25,35.290698
Lamtor2,35.290698
Fmr1,35.290698
C130050O18Rik,35.290698
Abhd5,35.290698
Usp20,35.267441999999996
Sdhb,35.267441999999996
Picalm,35.267441999999996
Mdm1,35.267441999999996
Isg20,35.267441999999996
BC005624,35.267441999999996
Zfp444,35.255814
Zfand3,35.255814
Atp13a2,35.255814
Als2,35.255814
Fdft1,35.220929999999996
Lpl,35.209302
Usp40,35.197674
Ppp6r1,35.197674
Itfg2,35.186046999999995
Accsl,35.186046999999995
Mogs,35.162791
Khdc4,35.162791
Itm2c,35.162791
Sowahc,35.139534999999995
Septin10,35.139534999999995
Gpr84,35.127907
Stil,35.116279
Serinc4,35.116279
Serf2,35.116279
Samd9l,35.116279
Nsmaf,35.116279
Hypk,35.116279
Psma5,35.104651000000004
Mc2r,35.104651000000004
Gfod1,35.104651000000004
Cracr2b,35.104651000000004
Arid4a,35.093022999999995
Arhgap9,35.069767
Lancl2,35.05814
Tesk1,35.046512
Snrpc,35.046512
Sf3b6,35.046512
Smoc1,35.034884000000005
Pdk1,35.023255999999996
Abhd1,35.023255999999996
Hagh,35.011628
Fahd1,35.011628
Vgf,35.0
Tpra1,34.988372
Slc41a3,34.988372
Mcm2,34.988372
Tmem80,34.965115999999995
Tmbim1,34.953488
Tmem8,34.94186
Mical2,34.94186
Extl1,34.94186
Tssk5,34.930233
Tef,34.930233
Fgd3,34.930233
Gramd3,34.918605
Ubxn6,34.906977000000005
Raph1,34.906977000000005
Hdgfl2,34.906977000000005
Ccdc107,34.906977000000005
Zfp202,34.895348999999996
Prg4,34.895348999999996
Olfr986,34.895348999999996
Dpp8,34.895348999999996
Maz,34.883721
Top3a,34.872093
Smcr8,34.872093
Slc4a4,34.872093
Ppp2r5c,34.872093
Smim26,34.860465000000005
Dtd1,34.860465000000005
Tnfrsf13b,34.848836999999996
Olfr433,34.848836999999996
Elmo1,34.848836999999996
Clybl,34.848836999999996
Piga,34.837209
Fads1,34.837209
Aldh1l1,34.837209
Arf4,34.813953000000005
Lrrc75b,34.790698
Lpcat2b,34.779070000000004
Cidec,34.779070000000004
Zfp64,34.767441999999996
Kdelr1,34.767441999999996
Grin2d,34.767441999999996
2510039O18Rik,34.767441999999996
Bcr,34.755814
Wfdc18,34.744186
Spo11,34.744186
Igsf3,34.732558000000004
Pml,34.720929999999996
Dimt1,34.720929999999996
Tln1,34.709302
Dll1,34.709302
D1Ertd622e,34.709302
Cystm1,34.709302
Creb3,34.709302
Ythdc1,34.697674
Rrm1,34.697674
Bphl,34.697674
Fra10ac1,34.686046999999995
Nceh1,34.651163000000004
Exoc3l,34.651163000000004
E2f4,34.651163000000004
Gnb1l,34.639534999999995
Plekhn1,34.627907
Klhl17,34.627907
Eif4e,34.627907
Rnf145,34.616279
Rheb,34.616279
Slain1,34.604651000000004
Rasal1,34.581395
Igsf8,34.55814
Upf2,34.546512
Dhtkd1,34.546512
Vdr,34.534884000000005
Tjp2,34.534884000000005
Nr2e3,34.534884000000005
Slc25a16,34.523255999999996
Zfp983,34.511628
Cln5,34.511628
Psmb8,34.5
Abi1,34.5
Vamp2,34.488372
Thap4,34.488372
Wwtr1,34.476744000000004
Mtcp1,34.476744000000004
Efnb2,34.476744000000004
Cmc4,34.476744000000004
Brcc3,34.476744000000004
Lars,34.465115999999995
Spry1,34.453488
Rgmb,34.453488
Ppp1r1b,34.453488
Bin2,34.453488
Rhot2,34.44186
Zc3h18,34.430233
Chd1l,34.430233
Six5,34.418605
Ndufaf6,34.406977000000005
Fzd5,34.406977000000005
Upb1,34.395348999999996
Tpbpb,34.395348999999996
Ctla2b,34.395348999999996
Slc30a1,34.383721
Sc5d,34.383721
Wipf2,34.372093
Stac2,34.372093
Bcl2a1a,34.372093
Frmd4a,34.360465000000005
Bmpr2,34.348836999999996
Tmem126a,34.313953000000005
Sema6a,34.313953000000005
Tmem121,34.302326
Thap1,34.302326
Prss56,34.302326
Focad,34.302326
Chrnd,34.302326
Tmem106b,34.290698
Epas1,34.290698
Odf3,34.279070000000004
Psma6,34.267441999999996
Zfp385b,34.255814
Rps6ka4,34.255814
Sart1,34.244186
Commd2,34.244186
Sh2b3,34.232558000000004
Ogg1,34.232558000000004
Wdr82,34.220929999999996
Mip,34.220929999999996
Grpel2,34.220929999999996
Klrb1b,34.209302
Cnbp,34.209302
2610528A11Rik,34.209302
Ip6k2,34.186046999999995
Slc22a1,34.174419
Morc3,34.162791
Marchf6,34.162791
Acat3,34.151163000000004
Palb2,34.139534999999995
Ifi27l2a,34.139534999999995
Dctn5,34.139534999999995
Arrdc4,34.127907
Rgp1,34.116279
Msmp,34.116279
Gba2,34.116279
Zcchc3,34.104651000000004
Bmpr1b,34.093022999999995
Rnf6,34.081395
Psmd5,34.081395
Ntmt1,34.081395
Dlg4,34.081395
Arhgef10l,34.081395
Nek1,34.05814
Dnajb8,34.046512
Pigv,34.034884000000005
Foxh1,34.034884000000005
Ipo11,34.023255999999996
Eml2,34.023255999999996
Ssr3,34.011628
Polr3e,34.011628
Mrpl21,34.011628
Ighmbp2,34.011628
Ube2r2,34.0
Llgl2,34.0
Kctd6,34.0
Dnajc11,34.0
Adrm1,33.988372
Ddx20,33.976744000000004
Ccdc138,33.976744000000004
Ahctf1,33.976744000000004
Ubn2,33.965115999999995
Slc44a1,33.965115999999995
Kdm5a,33.965115999999995
Isx,33.965115999999995
Ccdc77,33.965115999999995
Tmem184b,33.953488
Tmem134,33.953488
Aip,33.953488
Ppip5k2,33.94186
Gin1,33.94186
Defb40,33.94186
Sgf29,33.930233
Vezf1,33.918605
Unc50,33.918605
Trf,33.918605
Coa5,33.918605
Tctex1d1,33.895348999999996
Pdzrn3,33.895348999999996
Dgcr6,33.895348999999996
Qsox1,33.872093
Mcur1,33.872093
Slc27a1,33.860465000000005
Nxnl1,33.860465000000005
8030462N17Rik,33.848836999999996
Baiap2l1,33.837209
Rad54l2,33.825581
Pttg1ip,33.813953000000005
Slc45a2,33.767441999999996
Cnot8,33.767441999999996
Psmg3,33.755814
Tgfbr1,33.744186
Gatm,33.744186
Ddx46,33.744186
Arid1b,33.732558000000004
Sec22b,33.720929999999996
Pcsk5,33.720929999999996
Dipk2a,33.720929999999996
Lmx1b,33.697674
Ifi214,33.697674
Clip2,33.697674
Ccl20,33.697674
Rapgef3,33.686046999999995
Dnajc18,33.686046999999995
Cmip,33.686046999999995
Ccz1,33.686046999999995
Tmem274,33.674419
Fxyd6,33.674419
Eif3f,33.674419
Spatc1,33.662791
Mtr,33.662791
Rorc,33.651163000000004
Pot1a,33.651163000000004
Mkrn2,33.651163000000004
Vps52,33.639534999999995
Snd1,33.639534999999995
Rps18,33.639534999999995
D130040H23Rik,33.639534999999995
B3galt4,33.639534999999995
Proc,33.627907
Prmt5,33.627907
Palld,33.627907
Nudcd3,33.627907
Cstf2t,33.627907
Limch1,33.581395
Bicra,33.581395
Rgl2,33.569767
Tcim,33.511628
Mrs2,33.511628
Cdh17,33.511628
Soga1,33.5
Slc7a11,33.5
Pitpnm2,33.5
Kcnc3,33.5
Glo1,33.5
Ifi208,33.488372
Sbpl,33.476744000000004
Rnf2,33.476744000000004
Atoh8,33.476744000000004
Adck2,33.476744000000004
Fanca,33.465115999999995
Tmem225,33.453488
Sbf1,33.453488
Rprd2,33.44186
Lgmn,33.44186
Synj2bp,33.430233
Stat4,33.430233
Ndufaf7,33.430233
Nat8f3,33.430233
Gm20498,33.430233
Cebpz,33.430233
Trpm1,33.406977000000005
Itga5,33.406977000000005
Exoc3,33.406977000000005
Tnp2,33.395348999999996
Socs1,33.395348999999996
Prm3,33.395348999999996
Prm2,33.395348999999996
Pkn2,33.395348999999996
Mmaa,33.395348999999996
R3hcc1l,33.383721
Pink1,33.372093
Matr3,33.372093
Efhd1,33.372093
Trim66,33.360465000000005
Nfib,33.360465000000005
Flnb,33.360465000000005
Zfc3h1,33.348836999999996
Thap2,33.348836999999996
Gm11213,33.348836999999996
Chmp5,33.348836999999996
Bag1,33.348836999999996
Lcor,33.337209
Ccng1,33.325581
Ccdc88a,33.325581
9230019H11Rik,33.325581
Tmem35b,33.313953000000005
Stx18,33.313953000000005
Plekha6,33.313953000000005
Ifitm6,33.313953000000005
Fgl2,33.313953000000005
Zbtb44,33.302326
Sycp2,33.302326
Ppp1r3d,33.302326
Lrrc49,33.302326
Fam217b,33.302326
Atp2c2,33.290698
Zswim8,33.267441999999996
Spata5l1,33.267441999999996
Chchd1,33.267441999999996
AA467197,33.267441999999996
Zfp959,33.255814
Zfp668,33.244186
Zfp646,33.244186
Tbc1d9,33.244186
Cnpy3,33.244186
Ccdc85c,33.244186
4833420G17Rik,33.244186
Rab11a,33.232558000000004
Ccdc166,33.232558000000004
Hps5,33.209302
Gtf2h1,33.209302
Sec23ip,33.197674
Mcmbp,33.197674
Zfp292,33.186046999999995
Vps72,33.174419
Pip5k1a,33.174419
Phf8,33.162791
Wfdc17,33.151163000000004
Isoc2a,33.151163000000004
Tmem14c,33.139534999999995
Slc16a10,33.139534999999995
Rimklb,33.127907
Fnip2,33.127907
Aqr,33.116279
Pura,33.104651000000004
Kctd12,33.104651000000004
Ubash3a,33.093022999999995
Rap1gap2,33.093022999999995
Pdhb,33.093022999999995
Ndufa11,33.093022999999995
Fbxl13,33.093022999999995
Armc10,33.093022999999995
Mroh1,33.069767
Med1,33.046512
Cpsf4l,33.046512
Fitm2,33.023255999999996
Stk10,33.011628
Sertad3,33.011628
Rfx2,33.0
Ppwd1,33.0
Kbtbd8,33.0
Cenpk,33.0
Tasp1,32.965115999999995
Tas1r1,32.953488
Supt4a,32.953488
Pole2,32.953488
Nol9,32.953488
Shfl,32.94186
Tmem268,32.930233
Hivep3,32.918605
Ssb,32.906977000000005
Slc45a4,32.906977000000005
Sass6,32.883721
Rftn1,32.860465000000005
Alkbh5,32.860465000000005
Gm51425,32.848836999999996
Nkg7,32.837209
Dph2,32.837209
Cldnd2,32.837209
Cib3,32.837209
B4galt2,32.837209
Atp6v0b,32.837209
Phb2,32.813953000000005
Emg1,32.813953000000005
Zdhhc4,32.802326
Rpl36,32.802326
Micos13,32.802326
Ubald1,32.790698
Mgrn1,32.790698
Leng1,32.779070000000004
Ccar2,32.779070000000004
Aktip,32.779070000000004
9930012K11Rik,32.779070000000004
Has1,32.755814
Bcat1,32.755814
Egfr,32.732558000000004
Vapa,32.720929999999996
Raver1,32.720929999999996
Itga2b,32.720929999999996
Polm,32.709302
Kif3c,32.709302
Rfx7,32.697674
Ccr9,32.686046999999995
Tnfsf10,32.674419
Tmem39a,32.674419
Snx33,32.662791
Gm7616,32.651163000000004
Ccdc15,32.651163000000004
Trafd1,32.639534999999995
Mov10,32.639534999999995
Acer2,32.639534999999995
Snta1,32.627907
Akap6,32.627907
Hcls1,32.616279
Bend3,32.616279
Bcl2l13,32.616279
Slc22a5,32.604651000000004
Med6,32.604651000000004
Mdm4,32.604651000000004
Hephl1,32.593022999999995
Ell3,32.593022999999995
Ivd,32.581395
Fancd2,32.581395
Fam169b,32.581395
Emc3,32.581395
Rrp8,32.569767
Ilk,32.569767
Adra1d,32.569767
Shoc2,32.546512
Mindy2,32.546512
Bbip1,32.546512
Trmt1l,32.534884000000005
Swt1,32.534884000000005
Ltbp3,32.534884000000005
Lonp2,32.534884000000005
Dmxl1,32.534884000000005
Tmem174,32.523255999999996
Scamp2,32.523255999999996
Nlrp10,32.523255999999996
Ppargc1b,32.511628
C2cd2,32.5
Tpd52,32.488372
Rnf139,32.488372
Mafa,32.488372
Taf10,32.476744000000004
Rasa3,32.476744000000004
Phlpp1,32.476744000000004
Fam117a,32.476744000000004
Emc7,32.476744000000004
Zmym2,32.465115999999995
Trir,32.465115999999995
Prss57,32.453488
Plod2,32.453488
Cacybp,32.44186
Man1b1,32.430233
Casp7,32.430233
Kin,32.418605
Atp5c1,32.418605
Sirt2,32.406977000000005
Nfkbib,32.406977000000005
Dync1li1,32.406977000000005
Atxn7l3,32.406977000000005
Nup62,32.395348999999996
Insm1,32.395348999999996
Il4i1b,32.395348999999996
Atf5,32.395348999999996
Pgm1,32.383721
Bmi1,32.383721
Nfkb1,32.372093
Haspin,32.372093
Fis1,32.372093
Cmas,32.360465000000005
Cdk8,32.360465000000005
Zmym5,32.348836999999996
Tsen54,32.348836999999996
Polr1b,32.348836999999996
Med11,32.348836999999996
Tmem126b,32.337209
Riiad1,32.337209
Atg5,32.325581
Ing5,32.313953000000005
Dtymk,32.313953000000005
Cdk10,32.313953000000005
Slfn3,32.290698
Rpl35a,32.279070000000004
Obp2a,32.279070000000004
Lmln,32.279070000000004
Iqcg,32.279070000000004
Gtf2i,32.279070000000004
Bmyc,32.279070000000004
Laptm4a,32.267441999999996
Card19,32.267441999999996
Mindy3,32.255814
Dph7,32.232558000000004
Dpep2,32.220929999999996
Trim44,32.209302
Gpx2,32.209302
Epg5,32.209302
Prpf38b,32.197674
Klf5,32.197674
Galnt10,32.197674
Plekhh3,32.186046999999995
Cntnap1,32.186046999999995
Ccr10,32.186046999999995
Zbtb7b,32.174419
Wdr18,32.174419
Csgalnact2,32.174419
1810055G02Rik,32.174419
Ppp1r8,32.162791
Adm,32.162791
Top2a,32.151163000000004
Ccdc65,32.151163000000004
Marchf7,32.139534999999995
Ric8a,32.116279
Prickle1,32.116279
Lgals2,32.116279
Bet1l,32.116279
Lacc1,32.104651000000004
Kat6b,32.104651000000004
Ccdc122,32.104651000000004
Supt5,32.093022999999995
Prxl2c,32.093022999999995
Ttc9c,32.081395
Snx27,32.081395
Hnrnpul2,32.081395
Cfap97,32.081395
Hes3,32.069767
Folr2,32.05814
Cttnbp2nl,32.05814
Tbcc,32.046512
Pgm2l1,32.046512
Pds5a,32.046512
Bcl2a1c,32.046512
Atl2,32.023255999999996
Sec16b,32.011628
Asic3,32.0
Agpat3,32.0
Stx5a,31.988372
Nmnat1,31.988372
Lzic,31.988372
1700092M07Rik,31.988372
Tmem120b,31.976744
Rlim,31.976744
Prrg4,31.918605
Dnajb2,31.918605
Wdfy1,31.906977
Mrps25,31.906977
Ccdc62,31.906977
Sphk1,31.895349
Pank3,31.895349
Mrpl10,31.883721
Lrrc46,31.883721
Spred2,31.860465
Fbxl18,31.860465
Ecpas,31.860465
Usp25,31.848837
Arl14ep,31.848837
Xkr9,31.837209
Opa1,31.837209
Iqch,31.837209
Carhsp1,31.837209
Aagab,31.837209
Psmd7,31.825581
Pafah2,31.825581
Gss,31.825581
Zcchc4,31.813953
Tmsb4x,31.802326
Tatdn2,31.802326
Saal1,31.802326
Saa3,31.802326
Pdlim4,31.802326
Kctd1,31.790698
Gdi1,31.790698
Sf3b2,31.77907
Scn3b,31.77907
Gal3st3,31.77907
Atp7a,31.77907
Rpf1,31.767442
Rassf10,31.767442
Pold3,31.767442
Msmo1,31.767442
Cmbl,31.767442
Tpo,31.755814
Sin3a,31.755814
Foxd4,31.755814
Dido1,31.755814
Cdk12,31.744186
Ankrd13c,31.744186
Zmym6,31.732558
4930402H24Rik,31.72093
Mageb3,31.709302
Kif1b,31.709302
Dok3,31.709302
Ddx41,31.709302
Ctdspl2,31.709302
Tut4,31.686047
Pip4k2a,31.674419
AW549877,31.674419
Pias2,31.662791
Mmadhc,31.662791
Grk5,31.662791
Gata1,31.662791
Impdh1,31.639535
Gpatch8,31.639535
Rhno1,31.627907
Foxm1,31.627907
Fzd1,31.616279
Ceacam3,31.604651
BC049352,31.604651
Zfp236,31.593023
Kat5,31.593023
Mis18bp1,31.581395
Klc3,31.581395
Scaf8,31.569767
Cutc,31.569767
Cox15,31.569767
Cbx8,31.569767
St18,31.55814
Htra3,31.55814
Fam20b,31.55814
Utp14a,31.546512
Rragd,31.546512
Cct8,31.546512
Trim62,31.534884
Mb,31.534884
Tmem30a,31.523256
Szrd1,31.523256
Sdhc,31.523256
Mpz,31.523256
Zeb2,31.511628
Slc9a9,31.511628
Prr12,31.511628
Gca,31.511628
Capn15,31.511628
Psmb2,31.5
Phactr2,31.5
Gas2,31.5
Cars,31.488372
Asnsd1,31.488372
Asdurf,31.488372
Bbs2,31.476744
Trim34b,31.465116
Zfp597,31.453488
Naa80,31.430233
Ifrd2,31.430233
Hyal3,31.430233
Prune1,31.418605
Lrpprc,31.395349
Abl1,31.395349
S100a13,31.383721
S100a1,31.383721
Rsl1d1,31.383721
Bbs5,31.383721
Tmem175,31.372093
Gosr1,31.372093
Gak,31.372093
Zfp51,31.360465
Scfd2,31.360465
Fip1l1,31.360465
Zbtb7a,31.348837
Nup160,31.348837
Arrdc1,31.348837
Acad9,31.348837
Tsga10,31.337209
Lipt1,31.337209
Slf1,31.325581
Anxa1,31.325581
2210408I21Rik,31.325581
Ulk4,31.313953
Snrk,31.313953
Rtp4,31.313953
Psmf1,31.302326
App,31.290698
Uts2,31.27907
Man2b1,31.27907
Ncf1,31.267442
Lsr,31.267442
Fam187b,31.267442
Ccnb1,31.267442
Zfp386,31.255814
Mrpl28,31.255814
Fam32a,31.255814
Wasl,31.244186
Spata6,31.244186
Esyt3,31.244186
Unc119b,31.232558
Tmem185b,31.232558
Sec61a1,31.232558
Nsmce4a,31.232558
Acat2,31.232558
Luc7l2,31.22093
Ap3s2,31.22093
Rom1,31.209302
Eml3,31.209302
Cnnm2,31.209302
Cdk18,31.209302
Bms1,31.209302
B3gat3,31.209302
Tssk2,31.186047
Gnb2,31.186047
Gas7,31.186047
Spcs3,31.174419
Slc16a6,31.174419
Ptpa,31.174419
Crat,31.174419
Cnn3,31.174419
Trdmt1,31.151163
Rrp15,31.151163
Gm5111,31.151163
Faiml,31.151163
Cep70,31.151163
Wdr19,31.127907
Higd1a,31.127907
Afg3l1,31.127907
Abcg1,31.127907
Klhdc4,31.116279
Babam1,31.116279
Gata3,31.104651
Klf16,31.093023
Gper1,31.093023
Slc5a12,31.081395
Lactb2,31.081395
Clk4,31.081395
BC049762,31.081395
1700001C19Rik,31.081395
Anxa11,31.05814
Tgfb3,31.046512
Ift43,31.046512
Mfsd14a,31.034884
Fam53a,31.023256
Znhit2,31.011628
Rpl7l1,31.011628
Cyb5r2,31.0
Crcp,31.0
Asl,31.0
Snx1,30.988372
Rab6b,30.988372
Morc2a,30.988372
Edem1,30.988372
Ciao2a,30.988372
Sp3,30.976744
Mia2,30.976744
Gm7244,30.976744
B230311B06Rik,30.976744
Nomo1,30.965116
Gsk3b,30.965116
Abcc6,30.965116
Tubg1,30.953488
Retreg3,30.953488
Pgap3,30.94186
Caprin1,30.94186
Dph5,30.930233
Champ1,30.906977
Catspere2,30.906977
Rabepk,30.895349
Rpl26,30.883721
Cd28,30.883721
Tmem86a,30.872093
Tmem123,30.872093
Snx3,30.872093
Cavin3,30.872093
Mgat4b,30.860465
Fbxo5,30.860465
Eif3a,30.860465
Usp6nl,30.837209
Fam118a,30.837209
Tmem35a,30.813953
Syngr3,30.813953
Noxo1,30.813953
Gfer,30.813953
Cd177,30.813953
Skida1,30.802326
Ociad2,30.802326
Nudt19,30.802326
Mrm1,30.790698
Lypla2,30.790698
Gale,30.790698
Eif1b,30.790698
Zbtb6,30.77907
Rc3h2,30.77907
Mrpl40,30.77907
Hira,30.77907
Cdca7,30.77907
Pitx3,30.767442
Gbf1,30.767442
Atg7,30.755814
Ubxn4,30.744186
Slc12a2,30.744186
Mrpl22,30.732558
Add3,30.732558
Tmem116,30.72093
Sfxn2,30.72093
Rpp21,30.72093
Dynlt1f,30.72093
